"id","text_EN","text_CZ","text","modified","onlyid"
"char_KUN_PRODEJNI_KUTNA_HORA_2_uiName","Gavora","Gavora","ガヴォラ","ガヴォラ",
"ui_nm_hosejoined02_m01","Gartered hose","Nohavice podvázané","ガーター留めされたホーズ","ガーター留めされたホーズ",
"ui_nm_necklace_golden_cross_garnet","Golden cross with garnets","Kříž zlatý s granáty","ガーネットのついた金の十字架","ガーネットのついた金の十字架",
"ui_nm_necklace_silver_cross_garnet","Silver cross with garnet","Křížek stříbrný s granátem","ガーネットのついた銀の十字架","ガーネットのついた銀の十字架",
"ui_nm_ztratyANalezy_knife","Mushroom picker's knife","Nožík houbařčin","キノコ採りのナイフ","キノコ採りのナイフ",
"char_KATERINA_ZIZKOVA_uiName","Katherine","Kateřina","キャサリン","カテジナ",
"ui_codex_name_katerina","Katherine","Kateřina","キャサリン","カテジナ",
"ui_nm_f_simpledresskatherine_m01","Katherine's dress","Šaty Kateřininy","キャサリンのドレス","カテジナのドレス",
"ui_nm_alias_catherineLovePotion","Katherine's love potion","Kateřinin lektvar lásky","キャサリンの惚れ薬","カテジナの惚れ薬",
"ui_nm_zikmunduvTabor_catherineShoe","Katherine's shoe","Kateřinina bota","キャサリンの靴","カテジナの靴",
"ui_in_alias_loot_catherineLovePotion","It is said Katherine will fall head over heels in love with whoever drinks the potion.","Kdo se lektvaru napije, do toho se prý Kateřina bezhlavě zamiluje.","キャサリンはこの薬を飲んだ人なら誰とでも恋に落ちると言われている",,
"ui_nm_cabbage","Cabbage","Zelí","キャベツ","キャベツ",
"ui_maplegend_cabbageThief","Cabbage cave","Zelná jeskyně","キャベツの洞窟","キャベツの洞窟",
"ui_in_lorebook_anthologyOfLovePoems","Must be owned by anyone who has been struck by Cupid's arrow.","Nesmí chybět nikomu, jehož šíp Amorův do srdce zasáhl.","キューピッドの矢に撃たれた者にとっては決して見逃せない1冊",,
"ui_in_bsmt_guard","A cross guard, also known as quillon. It serves to protect the swordsman's hands from the opponent's blade. It can also be used to execute a grappling hold or strike to an unprotected face. In sword making, it is put on the blade's tail before the hilt is made and the pommel is put on. In cheap weapons made by poor blacksmiths, it will loosen over time and begin to clink unpleasantly.","Záštita či též příčka. Slouží k ochraně šermířových rukou před soupeřovou čepelí. Lze ji využít i pro nasazení páky nebo úderu do nechráněného obličeje. Při výrobě meče se nasazuje na řep čepele, předtím než je zhotoven jílec a nasazena hruška. U levných zbraní od špatných kovářů se časem uvolní a začne nepříjemně cinkat.","キヨンとも呼ばれる十字型の剣鍔。剣士の手を相手の刃から守る役割を果たす。組み討ちや無防備な顔面への打撃にも使用される。刀剣を作る過程において、鍔は柄を作り柄頭を取り付ける前に刃尾に付けられる。粗末な腕の鍛冶屋が作った安物の武器では、時間が経つにつれて緩み、不快な音を立てるようになる",,
"ui_in_magicShop_polearm_broken","Remnants of the spear that allegedly pierced Christ's body. The broken spearhead is covered in a dried black substance.","Zbytky kopí, jež údajně probodlo tělo Kristovo. Na zlomeném hrotu ulpěla zaschlá temná tekutina.","キリストの身体を貫いたとされる槍の残骸。その折れた穂先は乾いた黒い物質で覆われている",,
"ui_in_taboryUcesty_ostatkyVlasySvaty","These few strands of hair are said to have belonged to Saint Barbara, who was cruelly punished by her pagan father for accepting faith in Christ. As she fled from him, she hid in a rock crevice, which is why today she is the patron saint of all miners. Only a certain shepherd revealed her hiding place to her pursuers, and the young maiden was captured and cruelly tortured into renouncing her faith. Finally, after she was whipped and her breasts were cut off, she was led naked to the execution block where she was beheaded by her own father.","Chomáček vlasů prý náležel svaté Barboře. Barbora přijala víru v Krista a složila slib ustavičného panenství. Když ji její pohanský otec chtěl provdat, prchla a na útěku se před ní otevřela skála a ona se ukryla do skalní pukliny (a proto se stala patronkou horníků). Jenže jakýsi pastýř katanům její skrýš prozradil a panna byla chycena a krutě mučena, aby se zřekla své víry. Nakonec ji zbičovanou a s uřezanými prsy nahou odvedli na popraviště, kde jí vlastní otec sťal hlavu.","キリストへの信仰を受け入れたことで、異教徒の父親から残酷な仕打ちを受けた聖女バーバラのものだと言われている数本の髪の毛。父親から逃げたバーバラは、岩の割れ目に身を潜めたため、すべての鉱員の守護聖人となった。とある羊飼いが居場所を追手に明かしたためにバーバラは捕らえられ、残忍な拷問を受けて棄教させられた。最終的に、バーバラはむち打ちの末に乳房を切り取られ、裸のまま処刑所に連れていかれ、実の父親によって斬首された",,
"ui_codex_name_bratrstvo_bozi","Brotherhood of Corpus Christi","Bratrstvo Božího Těla","キリスト聖体同盟","キリスト聖体同盟",
"ui_in_GambesonLong01_mdrowner","A quilted long gambeson soaked in dirt and much worse stuff. Its wearer surely died a horrible death.","Prošívaná dlouhá suknice nasáklá špínou i mnohem horšími věcmi. Její nositel jistě zemřel hroznou smrtí.","キルト加工を施した長いギャンベゾン。泥やら汚物やらをたくさん吸っている。持ち主は恐ろしい死を遂げたようだ",,
"ui_nm_caftan05_m01","Quilted caftan","Kaftan prošívaný","キルト地のカフタン","キルト地のカフタン",
"ui_nm_coat07_m01","Quilted coat","Kabát prošívaný","キルト地のコート","キルト地のコート",
"ui_nm_legspadded01_m01","Quilted hose","Nohavice prošívané","キルト地のタイツ","キルト地のタイツ",
"ui_in_coif_large","A quilted hood with a wide collar protecting the neck and shoulders of the fighter.","Prošívaná kukla s širokým límcem, který chrání bojovníkův krk a ramena.","キルト地のフード。幅広の首あてが戦闘時に首と肩を守る",,
"ui_nm_paddedcaparison02_m01","Executioner's caparison quilted","Čabraka katova prošívaná","キルト地の処刑人の馬衣","キルト地の処刑人のカパリソン",
"ui_in_collar_padded","Short quilted collar protecting the neck of the fighter.","Krátký prošívaný límec chránící krk bojovníka.","キルト地の短い首あて。戦士の首を保護する",,
"ui_nm_paddedcaparison01_m01","Tournament caparison quilted","Čabraka turnajová prošívaná","キルト地の競技会の馬衣","キルト地の競技会のカパリソン",
"ui_nm_paddedcaparison04_m01","Quilted caparison with harness","Čabraka prošívaná s podocasníkem","キルト地の馬具つきの馬衣","キルト地の馬具つきのカパリソン",
"ui_nm_paddedcaparison05_m01","Quilted caparison with harness","Čabraka prošívaná s podocasníkem","キルト地の馬具つきの馬衣","キルト地の馬具つきのカパリソン",
"ui_nm_paddedcaparison03_m01","Quilted caparison with harness","Čabraka prošívaná s podocasníkem","キルト地の馬具つきの馬衣","キルト地の馬具つきのカパリソン",
"qname_setkanivratbori1_K25r","The King's Gambit","Královský gambit","キングズ・ギャンビット","キングズギャンビット",
"ui_maplegend_kingfishersBathhouse","Kingfisher Bathhouse","Lázně U ledňáčka","キングフィッシャー浴場","レドニャーチカ付近の浴場",
"char_KUN_PRODEJNI_KUTNA_HORA_1_uiName","Kincsem","Kincsem","キンチェム","キンチェム",
"ui_nm_bascinetopen07_m01","Kyiv helmet","Přilbice kyjevská","キーウの兜","キーウの兜",
"ui_nm_keyring","Bunch of keys","Klíčenka","キーリング","鍵束",
"ui_nm_polearmGuisarme","Guisarme","Gizarma","ギザルメ","ギザルメ",
"char_RAUBRITTER_CERVENAK_uiName","Gules","Červeňák","ギュールズ   ","ギュールズ   ",
"ui_codex_name_crafting","Guilds and Crafts","Cechy a řemesla","ギルドと工芸","ギルドと工芸",
"char_CLEN_TOVARYSSTVA_3_uiName","Guild Member","Člen Tovaryšstva","ギルドのメンバー","ギルドのメンバー",
"char_CLEN_TOVARYSSTVA_2_uiName","Guild Member","Člen Tovaryšstva","ギルドのメンバー","ギルドのメンバー",
"char_CLEN_TOVARYSSTVA_1_uiName","Guild Member","Člen Tovaryšstva","ギルドのメンバー","ギルドのメンバー",
"ui_nm_kovaniSymbolSermirny_guildSwordRemake","Guild Longsword","Dlouhý meč cechovní","ギルドのロングソード","ギルドのロングソード",
"ui_nm_sermiry_guildSword","Guild Longsword","Dlouhý meč cechovní","ギルドのロングソード","ギルドのロングソード",
"ui_in_sermiry_guildSword","The guild longsword is a magnificent weapon crafted to celebrate the founding of the Kuttenberg swordfighting brotherhood. It was subsequently adopted as their emblem. The master swordsman, who leads the brotherhood, wears it at his side only on ceremonial occasions. Most of the time, it adorns the great hall of the Kuttenberg swordfighting house.","Překrásná zbraň zhotovená na oslavu založení kutnohorského šermířského bratrstva, které ji následně přijalo za svůj symbol. Mistr šermíř, který bratrstvo vede, ji k pasu přivěšuje jen při slavnostních příležitostech. Většinu času tak zdobí hlavní sál kutnohorského šermířského domu.","ギルドのロングソードは、クッテンバーク剣術同盟の創設を記念して造られた見事な武器であり、ギルドの象徴として採用されてもいる。剣術同盟を率いる剣の達人は、儀式の時にのみこの剣を腰に差す。普段はクッテンバーク剣術訓練所の大広間に飾られている",,
"char_POSEL_TOVARYSSTVA_uiName","Messenger of The Guild","Posel Tovaryšstva","ギルドの使者","ギルドの使者",
"ui_in_shieldKite_cech_F","A guild shield. Baking a crispy, crunchy pretzel is a royal art. The Bakers and Millers Guild is one of the most influential in Kuttenberg.","Cechovní štít. Upečení křehkého křupavého preclíku je královské umění. Cech pekařů a mlynářů je jedním z nejvlivnějších v Kutné Hoře.","ギルドの盾。サクサクのプレッツェルを焼く技術は至高の芸術と言っていい。パン屋と粉屋のギルドは、クッテンバーク有数の影響力を持つ組織だ",,
"ui_in_shieldKite_cech_C","A guild shield. Two crossed wooden mallets and a saddle are the emblem of the Kuttenberg Saddler Guild.","Cechovní štít. Dvě skřížené dřevěné paličky a sedlo jsou znakem kutnohorského sedlářského cechu.","ギルドの盾。交差した2本の木槌と鞍は、クッテンバークの馬具職人ギルドの紋章だ",,
"ui_in_shieldKite_cech_A","A guild shield. The symbols of the kneipp and leather shoes are the emblem of the Kuttenberg guild of shoemakers and novices.","Cechovní štít. Symboly knejpu a kožené boty jsou znakem kutnohorského cechu ševců.","ギルドの盾。刃物と革靴をかたどったシンボルは、クッテンバークの靴職人と見習いのギルドの紋章だ",,
"ui_in_shieldKite_cech_D","A guild shield. The axe was awarded to the czech butchers by king John of Luxembourg, because they opened the gates of Prague for him with their axes. From there, the Kuttenberg Butchers' Guild also adopted this symbol.","Cechovní štít. Sekeru udělil českým řezníkům do znaku král Jan Lucemburský, protože mu svými sekerami otevřeli brány města Prahy. Tento symbol převzal i cech kutnohorských řezníků.","ギルドの盾。描かれているのは、ルクセンブルクのジョン王がチェコの肉屋たちに贈った斧だ。プラハの門は、彼らの斧でこの王のために開かれた。そこから、クッテンバークの肉屋のギルドもこのシンボルを採用した",,
"ui_in_shieldKite_cech_E","A guild shield. The three bowls of paint are a well-known symbol of the Kuttenberg painters who decorated knights' shields and painted the frescoes in the royal palace.","Cechovní štít. Tři misky s barvou jsou známým znakem kutnohorských malířů, kteří se věnují výzdobě rytířských štítů stejně zaníceně jako freskám v královském paláci.","ギルドの盾。絵の具の入った3つの器は、騎士たちの盾や王宮のフレスコ画を彩ったクッテンバークの画家たちの象徴としてよく知られている",,
"ui_in_shieldKite_cech_B","A guild shield. The ancient symbol of the god of medicine Apollo is the emblem of the Kuttenberg Guild of Apothecaries and Alchemists.","Cechovní štít. Prastarý symbol boha lékařství Apollóna je znakem kutnohorského cechu lékárníků a alchymistů.","ギルドの盾。薬の神アポロのいにしえのシンボルは、クッテンバークの薬屋と錬金術師のギルドの紋章だ",,
